porto_origem,porto_destino,modal_logistico,volume_carga_ton,tipo_produto,tipo_embalagem,container_type,container_size,preco_combustivel_indice,taxas_impostos_percent,cambio_brl_eur_estimado,prazo_entrega_dias,custo_total_logistico_brl,ano,mes,dia_do_ano,dia_da_semana,semana_do_ano
Paranaguá,Rotterdam,multimodal,26.40098343733099,polpa de caju,containerizado,Reefer,40ft,1.9656215375000472,8.373191164941796,5.259428417360478,40,134496.12612584187,2024,5,136,2,20
Santa Marta,Hamburg,marítimo,18.473575111098476,polpa de maracujá,containerizado,Reefer,40ft,1.442054764924849,13.963176559917347,5.523424733223219,56,85444.11532003283,2022,5,139,3,20
Callao,Antwerp,multimodal,19.54603926767623,polpa de manga,containerizado,Reefer,40ft,1.3686898409818489,20.483936818917986,6.423565563297315,36,115612.64518601415,2024,9,266,6,38
Buenaventura,Valencia,multimodal,16.717685612495988,polpa de acerola,containerizado,Dry,40ft,1.2332434946055093,13.467001337175862,5.117119096174887,31,86547.99970727453,2023,3,70,5,10
Cartagena,Antwerp,marítimo,38.87568145379474,polpa de manga,containerizado,Reefer,40ft,1.2027584111267775,11.190668517737173,6.065178893606722,43,156794.9122117354,2023,5,144,2,21
Santa Marta,Antwerp,marítimo,21.457213573057118,polpa de goiaba,granel,Reefer,40ft,1.7887860597721288,24.824321531605108,5.04963969761731,26,103385.53985715366,2022,9,273,4,39
Buenaventura,Valencia,marítimo,37.68606579713372,polpa de goiaba,containerizado,Reefer,40ft,2.0222605344152074,23.712742692244582,5.543805753502949,20,169274.32332196427,2022,4,104,3,15
Pecém,Le Havre,aéreo,25.523146854680576,polpa de manga,containerizado,Reefer,20ft,1.6790998086034534,23.83120738647917,6.155223145570615,38,146531.64836167052,2024,2,32,3,5
Paita,Hamburg,marítimo,29.626071894512926,polpa de manga,containerizado,Reefer,40ft,1.1854046485717757,7.633450593454754,5.515894004657529,43,121118.50007753352,2024,2,57,0,9
Pecém,Hamburg,multimodal,29.44793640710693,polpa de goiaba,containerizado,Reefer,20ft,1.9716344492822895,9.68510513618324,5.645423089979698,46,142526.75010101555,2022,6,165,1,24
Chancay,Rotterdam,marítimo,48.91334357046149,polpa de caju,containerizado,Reefer,40ft,1.8356828474824574,13.84133916331682,6.3579567924011435,58,215341.7788871675,2024,9,269,2,39
Suape,Rotterdam,marítimo,21.517810506992802,polpa de acerola,containerizado,Dry,40ft,1.5719131828981705,21.642585164651166,5.099253636978947,57,101650.70510080118,2023,6,155,6,22
Paita,Rotterdam,marítimo,14.34578429289189,polpa de maracujá,containerizado,Reefer,20ft,1.4950703156890204,19.73655080455246,5.791493487815152,35,78903.76663664701,2023,6,152,3,22
Santa Marta,Hamburg,marítimo,46.0306373164971,polpa de manga,granel,Reefer,20ft,1.274729336725213,21.993347903048583,5.549356337886768,54,190705.24806092787,2023,10,292,3,42
Chancay,Le Havre,marítimo,12.867768019200795,polpa de acerola,containerizado,Reefer,40ft,1.2194491882471854,23.41526582314742,6.445717507275546,54,76356.47612951807,2023,9,248,1,36
Paita,Hamburg,marítimo,42.54902806299551,polpa de maracujá,containerizado,Reefer,20ft,1.508157541703049,20.6153368610104,6.190534744127387,54,183709.02303563917,2022,6,164,0,24
Santos,Hamburg,marítimo,11.75967029601166,polpa de maracujá,containerizado,Reefer,20ft,1.062446686155183,10.235400202899566,5.1831151660498085,41,60394.854656871874,2022,3,64,5,9
Chancay,Hamburg,marítimo,34.64259504023328,polpa de manga,containerizado,Reefer,40ft,1.654941119201961,10.708913647743385,6.391114635083858,46,143133.22950005654,2022,9,267,5,38
Santos,Hamburg,aéreo,11.774336596904122,polpa de caju,containerizado,Reefer,40ft,1.902360893927404,12.049753632461968,5.316819946180653,14,94052.04255503467,2022,9,246,5,35
Santos,Le Havre,aéreo,46.53886186577432,polpa de caju,containerizado,Reefer,40ft,2.412481412939336,11.061507336672351,5.12722646530223,29,214084.65991718532,2023,1,30,0,5
Paita,Rotterdam,marítimo,30.425372719377403,polpa de acerola,containerizado,Reefer,40ft,1.9387422149166056,9.981978994062262,5.812389919691738,16,138685.44203762675,2023,4,111,4,16
Salaverry,Antwerp,marítimo,19.81732276130394,polpa de acerola,granel,Reefer,40ft,1.9361140702838497,20.049721197514845,6.104947354964419,52,110009.01082507998,2024,9,247,1,36
Pecém,Rotterdam,marítimo,11.314524873361771,polpa de goiaba,containerizado,Reefer,20ft,1.5616222084054083,5.679821018007624,6.074076334244318,32,62183.92359680451,2024,11,314,5,45
Chancay,Rotterdam,marítimo,21.70365062656973,polpa de caju,containerizado,Reefer,40ft,1.1999757344215762,19.5678747619013,5.801084103316095,10,123637.07372764515,2023,7,193,2,28
Cartagena,Antwerp,marítimo,36.72590156909653,polpa de acerola,containerizado,Reefer,40ft,1.6704064798837632,21.471275430299357,5.739106211629554,48,157652.92087292482,2024,10,288,0,42
Salaverry,Hamburg,marítimo,22.32278977678462,polpa de goiaba,containerizado,Reefer,40ft,1.898014478601271,6.320880866896356,6.454315845954729,12,121804.78941249584,2024,6,153,5,22
Pecém,Le Havre,aéreo,16.074236124294984,polpa de maracujá,containerizado,Reefer,40ft,2.086050394983706,6.236942144019924,6.230838262654247,54,101377.68862129613,2022,5,147,4,21
Chancay,Le Havre,multimodal,30.983425173221775,polpa de acerola,containerizado,Reefer,20ft,2.239130160843146,10.70927605786602,6.047960057214559,12,150787.20517010792,2023,10,301,5,43
Santa Marta,Rotterdam,marítimo,23.801983377670382,polpa de goiaba,containerizado,Reefer,40ft,1.3838921381021823,9.166136312033304,5.292817195339463,15,105720.16159099682,2023,9,255,1,37
Suape,Antwerp,marítimo,12.461280621363155,polpa de caju,containerizado,Dry,40ft,1.3618301128418313,16.622673473803864,6.229656036539977,40,65579.37584325747,2024,3,90,5,13
Pecém,Valencia,marítimo,11.929459562485556,polpa de maracujá,granel,Reefer,40ft,1.8479497946567771,18.509030870032674,6.124671115274044,36,79373.12950566274,2024,5,134,0,20
Cartagena,Hamburg,marítimo,36.83578955998347,polpa de acerola,containerizado,Reefer,20ft,1.849022774701644,17.682839922086494,6.4880398996665,38,162904.07020680353,2023,8,217,5,31
Buenaventura,Rotterdam,marítimo,48.86023529823154,polpa de caju,containerizado,Dry,40ft,1.3269216950541614,12.146947405244454,5.199492661901188,24,186780.42106465463,2024,10,293,5,42
Paranaguá,Le Havre,marítimo,15.489233188792536,polpa de maracujá,containerizado,Reefer,20ft,1.8812129655269096,14.967956692272724,6.072943093922056,45,84677.23696046406,2023,11,330,6,47
Santos,Antwerp,marítimo,39.79168703741705,polpa de manga,containerizado,Reefer,40ft,1.5188182749615924,17.79981659008238,6.468624789550288,14,171392.4345981913,2023,2,42,5,6
Paranaguá,Antwerp,aéreo,8.942301610270935,polpa de caju,containerizado,Dry,20ft,1.9589723783179493,7.388525376127406,5.693889540866705,12,81173.22053374069,2023,2,34,4,5
Salaverry,Rotterdam,marítimo,22.170916357348176,polpa de manga,containerizado,Reefer,40ft,1.4365670705083025,9.590238289077881,6.100115665139019,34,97435.97710222832,2023,12,350,5,50
Buenaventura,Valencia,aéreo,27.800966876371564,polpa de acerola,containerizado,Reefer,40ft,1.8884376881073646,22.809923079723657,6.463055975818145,41,150044.79552694297,2023,12,339,1,49
Santos,Le Havre,aéreo,17.093612538039572,polpa de goiaba,containerizado,Reefer,20ft,2.1524650618553847,11.846527530982286,5.821227340858995,30,106809.05910780399,2024,1,31,2,5
Chancay,Rotterdam,multimodal,28.831028743141268,polpa de acerola,containerizado,Reefer,40ft,2.470238163552907,21.023127638394104,6.048562392054652,57,154113.1067525626,2023,5,134,6,19
Salaverry,Valencia,marítimo,44.71764924487345,polpa de caju,containerizado,Reefer,20ft,2.366602084707636,10.019795046742882,5.030127215018144,26,189359.85254117922,2024,8,244,5,35
Cartagena,Antwerp,marítimo,47.49970830597471,polpa de manga,containerizado,Reefer,40ft,1.7553081209911785,5.832807030720437,5.7794976584396665,18,183627.18259217218,2022,3,82,2,12
Paita,Hamburg,marítimo,9.525062946787227,polpa de manga,containerizado,Reefer,40ft,1.732523624976427,15.008011849468193,5.383700609062913,35,61114.2715630006,2023,8,239,6,34
Chancay,Le Havre,marítimo,17.233067029289103,polpa de maracujá,containerizado,Reefer,20ft,1.6565500089036231,22.84964087124973,5.196866963525813,31,89178.05448781811,2024,2,42,6,6
Pecém,Le Havre,marítimo,49.061026288297626,polpa de acerola,containerizado,Reefer,40ft,1.0416258969829577,21.385690982842757,6.062897127021992,50,208765.5527586294,2024,6,173,4,25
Paita,Valencia,marítimo,17.168828468100966,polpa de acerola,granel,Dry,40ft,1.2489317462293925,10.058783378489798,5.058634233362513,55,79390.04062399575,2022,12,365,5,52
Salaverry,Rotterdam,marítimo,36.171830801454846,polpa de caju,containerizado,Reefer,20ft,1.0887836324560838,23.19871548848694,6.357297727365586,32,154851.5340606913,2022,6,163,6,23
Pecém,Antwerp,marítimo,16.40541622416641,polpa de manga,containerizado,Reefer,40ft,2.0445326271629813,14.594317898326064,5.776660489806264,20,95294.1773520358,2024,12,342,5,49
Cartagena,Valencia,multimodal,21.03645169944672,polpa de caju,containerizado,Reefer,40ft,1.6198519753272482,5.979980075773401,5.972345172784069,19,113525.0402102125,2023,5,146,4,21
Paranaguá,Hamburg,marítimo,13.607554455360386,polpa de caju,containerizado,Reefer,20ft,1.0956548170981144,5.558492395355035,5.3801521986894,32,64913.53377495932,2022,4,116,1,17
Pecém,Hamburg,marítimo,43.533508716371536,polpa de manga,containerizado,Reefer,40ft,2.035862616480805,14.7022746800665,5.2732895280339385,14,201737.64923536513,2024,7,211,0,31
Paranaguá,Hamburg,marítimo,44.71919437187768,polpa de caju,containerizado,Reefer,40ft,1.9666537942419158,15.926457114276324,5.365630431668021,35,178463.97402158857,2022,12,337,5,48
Santos,Valencia,marítimo,18.361062856194422,polpa de manga,granel,Reefer,20ft,2.079944246035746,6.598258411651807,5.34843948650644,13,99636.54831695158,2024,5,151,3,22
Suape,Antwerp,marítimo,42.06154208767835,polpa de caju,containerizado,Dry,20ft,1.8997511766423538,23.44481307450358,6.2967524424401775,52,181416.4367083393,2024,1,7,6,1
Callao,Le Havre,marítimo,21.120874251664283,polpa de goiaba,containerizado,Reefer,40ft,1.2423093399209262,19.36433656981646,6.181009102193673,36,114004.0286631631,2024,4,110,4,16
Chancay,Rotterdam,marítimo,9.455874030282125,polpa de caju,containerizado,Reefer,40ft,1.0920884466132532,21.025647169734835,6.2791048011860475,47,62816.72174750575,2022,5,147,4,21
Callao,Le Havre,marítimo,39.1134378781433,polpa de caju,containerizado,Reefer,40ft,2.225711455340556,16.68046502432703,6.102308065487597,43,166708.13536956892,2023,3,78,6,11
Santos,Antwerp,marítimo,31.84008120044801,polpa de goiaba,containerizado,Reefer,40ft,1.323713498448799,18.270881523090292,5.9653255421966325,12,151961.38698710466,2024,4,107,1,16
Pecém,Le Havre,marítimo,17.347209965183765,polpa de acerola,containerizado,Dry,40ft,1.8137938607112745,12.757204596542406,5.791812034596003,59,86885.51263942358,2024,11,307,5,44
Santos,Valencia,marítimo,16.384988323033117,polpa de manga,containerizado,Reefer,40ft,1.7278255220982808,18.585941698881864,5.398222739569864,41,99627.13654853994,2024,7,213,2,31
Santa Marta,Hamburg,marítimo,48.90305167170446,polpa de maracujá,containerizado,Dry,40ft,2.381578810654771,24.56365782808539,6.058044436590674,35,212092.40480164095,2022,10,287,4,41
Callao,Antwerp,marítimo,43.81254684018911,polpa de goiaba,containerizado,Reefer,40ft,1.8286596412814475,17.954318212219377,5.20487660782779,27,183522.32936258646,2023,12,355,3,51
Callao,Antwerp,multimodal,41.440924821819415,polpa de acerola,containerizado,Reefer,40ft,1.870025328080726,11.832674457463394,5.766592315350681,16,194253.88577355034,2023,4,115,1,17
Santa Marta,Le Havre,multimodal,10.760796888874953,polpa de caju,containerizado,Reefer,40ft,1.479257550573719,10.704782447649357,5.292912152758424,54,63962.354455940105,2022,1,22,5,3
Chancay,Valencia,marítimo,38.98342734117172,polpa de acerola,containerizado,Reefer,40ft,2.4380420526529916,24.26691881694126,5.757138957319188,22,179976.7328695567,2023,11,318,1,46
Paita,Le Havre,marítimo,14.654309954147895,polpa de goiaba,containerizado,Reefer,20ft,1.918560723608852,8.700045942161301,5.440861119311532,15,87691.61736229135,2024,6,176,0,26
Buenaventura,Le Havre,marítimo,48.98250244437084,polpa de caju,containerizado,Reefer,20ft,1.0074705753868871,21.123932233392395,5.080219504304729,44,186588.9681578987,2022,11,320,2,46
Santos,Antwerp,marítimo,7.344013458301596,polpa de acerola,containerizado,Reefer,40ft,1.834123395602445,14.305245840175175,5.755563519295969,40,62602.69703653913,2022,5,126,4,18
Suape,Le Havre,marítimo,20.846231760210962,polpa de maracujá,containerizado,Dry,40ft,1.545798082457802,13.875195087056012,5.272745313049929,51,92915.33999332116,2022,10,277,1,40
Buenaventura,Hamburg,marítimo,24.289152835042184,polpa de manga,containerizado,Dry,20ft,1.0481683064482483,19.950755759576978,5.241732548853729,46,101263.8952173475,2022,7,194,2,28
Santa Marta,Le Havre,marítimo,42.08913102030145,polpa de manga,containerizado,Reefer,40ft,1.6473246782606266,7.960768600918868,5.576548846516548,52,168515.8005043454,2023,11,331,0,48
Santos,Hamburg,marítimo,39.480026810182075,polpa de goiaba,containerizado,Dry,40ft,2.1603497325679446,14.325918522898409,5.542680736780045,13,165842.75566256655,2022,2,57,5,8
Cartagena,Antwerp,marítimo,21.87464652259653,polpa de caju,granel,Reefer,40ft,1.7556841869345436,5.716673755354966,6.300436798418403,51,92695.58778909812,2022,1,19,2,3
Santa Marta,Valencia,marítimo,30.45021320561184,polpa de caju,containerizado,Reefer,40ft,1.959188629209992,18.408136430229387,5.846955534340563,13,142126.27171165985,2022,9,264,2,38
Salaverry,Hamburg,marítimo,42.60178236234786,polpa de manga,containerizado,Reefer,40ft,1.9596121985804755,6.167545679073328,6.281851142202125,54,172304.49257126296,2024,3,64,0,10
Salaverry,Valencia,marítimo,5.818981646797372,polpa de acerola,containerizado,Reefer,20ft,2.00652895372514,6.7457759534777395,5.220253481213113,17,48905.94835116998,2022,4,113,5,16
Callao,Valencia,marítimo,41.09801447860125,polpa de caju,containerizado,Dry,40ft,1.5813942918528632,21.896527624584063,5.535965405083466,47,166542.1389457004,2023,6,177,0,26
Salaverry,Hamburg,marítimo,47.610321140391896,polpa de maracujá,containerizado,Reefer,40ft,1.5550072585852674,13.85910374031856,5.832994426405325,20,192492.03445051884,2023,10,282,0,41
Paranaguá,Antwerp,marítimo,6.442903466787702,polpa de maracujá,containerizado,Reefer,40ft,1.0068767970179129,9.019513770964851,5.229692104114921,11,61769.8315565157,2023,8,214,2,31
Suape,Rotterdam,marítimo,7.051144418518216,polpa de caju,containerizado,Reefer,40ft,1.2313336907933816,16.851691519107597,5.192085599487208,27,61150.12867491898,2024,12,359,1,52
Salaverry,Valencia,marítimo,20.503130250470903,polpa de caju,containerizado,Reefer,20ft,2.4262153191723277,15.385665291690628,5.992102397317965,27,93600.8452020473,2022,1,25,1,4
Pecém,Valencia,marítimo,8.949630369545353,polpa de manga,containerizado,Reefer,40ft,2.2636250736823147,13.218166534857163,5.980750956204803,31,55396.36366082306,2022,1,1,5,52
Paranaguá,Antwerp,marítimo,26.56742361322497,polpa de goiaba,containerizado,Reefer,40ft,1.4126626560848545,23.10834133498695,5.3512379961289085,21,128111.37928416196,2024,6,181,5,26
Buenaventura,Antwerp,marítimo,37.79198082904004,polpa de manga,containerizado,Reefer,40ft,1.601787923388675,19.989159963046923,5.340685333158361,26,168054.87815786878,2022,5,141,5,20
Paranaguá,Le Havre,marítimo,30.5104655764318,polpa de goiaba,containerizado,Reefer,20ft,2.4098819850769493,8.031857425105933,6.118168668995126,26,132702.297927962,2023,10,283,1,41
Santos,Antwerp,marítimo,13.839435908273314,polpa de maracujá,containerizado,Reefer,40ft,1.3756667193303658,16.415492998948398,5.1754817591278925,45,75246.68620294529,2022,7,188,3,27
Callao,Valencia,multimodal,34.46650850136609,polpa de goiaba,containerizado,Reefer,20ft,1.798799453933395,6.774878014095343,6.3848952450149845,38,154684.2066189242,2022,7,201,2,29
Chancay,Hamburg,multimodal,35.81845156305121,polpa de manga,containerizado,Reefer,40ft,1.033119676083107,9.893079408856131,6.415607781560766,58,151809.90864320606,2022,9,257,2,37
Chancay,Rotterdam,marítimo,46.96006800582566,polpa de caju,containerizado,Dry,40ft,1.9296022545292097,23.197206934412808,6.30648848475387,25,207672.99791973009,2023,7,182,5,26
Cartagena,Le Havre,multimodal,11.605860381967208,polpa de goiaba,containerizado,Reefer,40ft,2.3951103972615924,14.241598514164844,5.316015948539839,50,75171.38841937389,2022,7,194,2,28
Suape,Hamburg,marítimo,36.15512742093755,polpa de manga,containerizado,Reefer,40ft,2.327115077260033,22.842122032354034,5.025202624660794,20,167144.452593523,2023,12,338,0,49
Santos,Rotterdam,marítimo,46.014224848391635,polpa de maracujá,containerizado,Reefer,40ft,1.7529538309413,8.319979311831283,6.405036262737845,53,190180.24061326316,2024,3,72,1,11
Chancay,Rotterdam,marítimo,27.570386899428538,polpa de goiaba,containerizado,Reefer,20ft,1.974462958415749,9.106834950232779,5.515957741030267,52,123951.14980818694,2024,7,212,1,31
Callao,Rotterdam,aéreo,21.28098559383754,polpa de maracujá,containerizado,Reefer,20ft,1.8546972910199282,12.056494461341856,5.4656153974825195,54,116004.42796285966,2023,2,49,5,7
Buenaventura,Hamburg,marítimo,12.683727239952121,polpa de maracujá,containerizado,Dry,40ft,1.1004613662312632,12.326512845189335,5.392516370235724,31,67564.37607519071,2024,6,180,4,26
Chancay,Le Havre,aéreo,44.0054098920391,polpa de acerola,containerizado,Reefer,20ft,1.2380852303151189,19.905545404612486,5.3668042595733345,39,203069.16215238342,2022,7,188,3,27
Pecém,Le Havre,marítimo,22.74108686782675,polpa de goiaba,containerizado,Dry,20ft,2.44572597215464,16.988211239367438,6.101829935662485,17,100544.87048926133,2022,2,45,0,7
Paranaguá,Rotterdam,marítimo,46.619709947046154,polpa de manga,containerizado,Dry,20ft,1.3839530453075097,16.0649885189326,6.361840442731139,55,181564.83318742126,2022,3,83,3,12
Chancay,Hamburg,marítimo,43.14912341588493,polpa de goiaba,containerizado,Dry,20ft,1.576673824144599,17.04751013656188,6.1790845489028365,27,166975.44081852792,2022,12,358,5,51
Santos,Rotterdam,marítimo,21.94879333087381,polpa de goiaba,containerizado,Reefer,40ft,1.7634164619317607,19.64382745046818,6.011161948937511,55,112961.13450723665,2024,12,360,2,52
